id,Credit_rating,Age,Income,Credit_cards,Education,Car_loans
1996,Good,35.78269963,Medium,5 or more,College,More than 2
1997,Good,32.51582194,High,Less than 5,College,None or 1
1998,Good,42.49494252,Medium,5 or more,High school,More than 2
1999,Good,49.48062715,Medium,5 or more,College,More than 2
2000,Good,28.27276306,Low,Less than 5,College,None or 1
2001,Good,34.69653548,High,5 or more,College,More than 2
2002,Good,36.7456694,Medium,Less than 5,High school,None or 1
2003,Good,27.01668304,High,5 or more,High school,More than 2
2004,Good,37.91000554,Medium,5 or more,High school,None or 1
2005,Good,22.87762394,Medium,5 or more,College,More than 2
2006,Good,38.99348137,Medium,Less than 5,High school,None or 1
2007,Good,26.59770386,High,5 or more,High school,More than 2
2008,Good,29.88328315,High,5 or more,College,More than 2
2009,Good,38.62398267,Medium,5 or more,High school,More than 2
2010,Good,29.91451521,High,5 or more,College,More than 2
2011,Good,40.68851442,Medium,Less than 5,High school,None or 1
2012,Good,38.42834579,Medium,5 or more,College,None or 1
2013,Good,30.54093214,Low,Less than 5,College,None or 1
2014,Good,22.36326681,High,Less than 5,College,None or 1
2015,Good,47.70739226,High,5 or more,High school,More than 2
2016,Good,40.29680442,Medium,5 or more,College,More than 2
2017,Good,42.99846314,High,Less than 5,College,None or 1
2018,Good,43.77618806,High,5 or more,High school,More than 2
2019,Good,32.23554536,Medium,5 or more,College,None or 1
2020,Good,34.80388186,Medium,5 or more,College,More than 2
2021,Good,48.15466579,High,5 or more,College,More than 2
2022,Good,33.27146528,Low,5 or more,High school,More than 2
2023,Good,36.58713497,High,5 or more,High school,More than 2
2024,Good,25.51304633,Medium,5 or more,High school,More than 2
2025,Good,38.70163185,High,5 or more,High school,More than 2
2026,Good,24.55331823,Medium,5 or more,College,More than 2
2027,Good,23.77302496,High,Less than 5,High school,None or 1
2028,Good,35.72647908,Medium,5 or more,College,More than 2
2029,Good,31.7630755,Medium,Less than 5,High school,None or 1
2030,Good,41.08498076,Medium,Less than 5,College,None or 1
2031,Good,34.29818794,Medium,Less than 5,College,None or 1
2032,Good,31.50442666,Medium,5 or more,High school,More than 2
2033,Good,44.51374869,Medium,5 or more,College,More than 2
2034,Good,25.36280466,High,Less than 5,High school,None or 1
2035,Good,31.5944288,High,5 or more,College,More than 2
2036,Good,42.06146139,Medium,Less than 5,High school,None or 1
2037,Good,25.37510107,High,Less than 5,College,More than 2
2038,Good,32.12647272,Medium,5 or more,College,More than 2
2039,Good,42.95693036,High,Less than 5,High school,None or 1
2040,Good,27.33381965,High,5 or more,College,More than 2
2041,Good,26.14167407,High,Less than 5,College,None or 1
2042,Good,38.94882493,Medium,5 or more,College,More than 2
2043,Good,59.74281711,High,Less than 5,High school,None or 1
2044,Good,37.13482628,High,5 or more,High school,More than 2
2045,Good,51.71318942,High,Less than 5,High school,None or 1
2046,Good,48.21437384,High,5 or more,College,More than 2
2047,Good,32.88121529,High,5 or more,College,More than 2
2048,Good,41.42672976,Medium,Less than 5,College,None or 1
2049,Good,29.82780657,High,Less than 5,High school,None or 1
2050,Good,41.42066166,Low,Less than 5,College,None or 1
2051,Good,46.41474685,Medium,Less than 5,College,None or 1
2052,Good,33.22797908,Medium,5 or more,College,More than 2
2053,Good,24.942523,Medium,5 or more,College,More than 2
2054,Good,42.36894846,Medium,5 or more,College,More than 2
2055,Good,24.78378516,Medium,Less than 5,High school,None or 1
2056,Good,44.67780336,High,Less than 5,College,None or 1
2057,Good,24.37130885,High,5 or more,College,More than 2
2058,Good,30.64552602,High,5 or more,College,More than 2
2059,Good,52.30819485,Medium,Less than 5,College,None or 1
2060,Good,28.91212405,Medium,5 or more,College,More than 2
2061,Good,24.6940938,High,5 or more,College,More than 2
2062,Good,54.46231033,High,5 or more,College,None or 1
2063,Good,44.54246672,Medium,Less than 5,College,None or 1
2064,Good,39.0713814,Medium,5 or more,College,More than 2
2065,Good,29.39699499,High,Less than 5,College,None or 1
2066,Good,33.54728023,Medium,5 or more,High school,More than 2
2067,Good,41.03286609,High,Less than 5,College,None or 1
2068,Good,33.06381575,Medium,5 or more,College,More than 2
2069,Good,40.64973438,Low,5 or more,College,More than 2
2070,Good,34.19240949,Medium,Less than 5,High school,None or 1
2071,Good,26.05148436,Medium,Less than 5,College,None or 1
2072,Good,31.1052694,High,Less than 5,High school,None or 1
2073,Good,39.02883085,High,5 or more,High school,More than 2
2074,Good,33.49462264,Medium,5 or more,College,More than 2
2075,Good,25.2112137,Low,5 or more,College,More than 2
2076,Good,45.7243357,Medium,5 or more,High school,None or 1
2077,Good,42.65159248,High,5 or more,College,More than 2
2078,Good,35.71022309,Medium,Less than 5,High school,None or 1
2079,Good,46.54293729,High,5 or more,High school,More than 2
2080,Good,26.91406585,Medium,5 or more,College,More than 2
2081,Good,36.25653571,High,Less than 5,College,None or 1
2082,Good,57.16566371,Medium,5 or more,High school,More than 2
2083,Good,36.20036471,Medium,Less than 5,High school,None or 1
2084,Good,34.04055245,Medium,Less than 5,College,None or 1
2085,Good,31.40092531,Medium,5 or more,High school,More than 2
2086,Good,39.72375931,Medium,5 or more,College,More than 2
2087,Good,32.03587761,Low,Less than 5,College,None or 1
2088,Good,45.16762911,Medium,5 or more,College,More than 2
2089,Good,29.78828259,Medium,5 or more,High school,More than 2
2090,Good,42.14010739,High,Less than 5,High school,None or 1
2091,Good,38.16572923,Medium,5 or more,High school,More than 2
2092,Good,21.614375,Medium,Less than 5,High school,None or 1
2093,Good,33.48402302,High,Less than 5,High school,None or 1
2094,Good,41.09778034,High,Less than 5,College,More than 2
2095,Good,23.49781605,Medium,Less than 5,College,None or 1
2096,Good,29.53131684,Medium,Less than 5,College,None or 1
2097,Good,21.62602019,High,Less than 5,College,None or 1
2098,Good,30.29561819,High,5 or more,High school,More than 2
2099,Good,34.84581073,High,5 or more,College,More than 2
2100,Good,44.77385194,High,5 or more,High school,More than 2
2101,Good,30.93268045,Medium,Less than 5,High school,None or 1
2102,Good,38.60478733,High,5 or more,College,More than 2
2103,Good,35.05531446,High,Less than 5,College,None or 1
2104,Good,36.69011554,Medium,5 or more,College,None or 1
2105,Good,27.96379511,Medium,5 or more,High school,More than 2
2106,Good,43.41622884,High,Less than 5,College,More than 2
2107,Good,44.26457764,High,5 or more,College,More than 2
2108,Good,26.36425069,High,5 or more,High school,More than 2
2109,Good,36.69182437,High,Less than 5,High school,None or 1
2110,Good,39.43427166,High,5 or more,College,More than 2
2111,Good,21.20092706,High,5 or more,High school,None or 1
2112,Good,52.12081111,Medium,Less than 5,College,None or 1
2113,Good,30.5567267,Medium,5 or more,High school,More than 2
2114,Good,41.21852387,High,Less than 5,High school,None or 1
2115,Good,28.10680274,High,Less than 5,High school,None or 1
2116,Good,44.0336784,Medium,Less than 5,College,None or 1
2117,Good,40.73218956,High,5 or more,College,More than 2
2118,Good,39.59399214,High,5 or more,High school,More than 2
2119,Good,49.41819163,Medium,Less than 5,High school,None or 1
2120,Good,48.66648206,Medium,Less than 5,High school,None or 1
2121,Good,38.86726005,Medium,5 or more,College,More than 2
2122,Good,21.50721163,Medium,5 or more,High school,More than 2
2123,Good,26.61558437,Low,Less than 5,High school,None or 1
2124,Good,35.48501282,Medium,5 or more,High school,More than 2
2125,Good,37.07385706,Low,5 or more,High school,None or 1
2126,Good,59.15021123,High,5 or more,College,More than 2
2127,Good,34.82399838,High,5 or more,High school,More than 2
2128,Good,35.49415597,High,5 or more,High school,More than 2
2129,Good,43.64401063,Medium,Less than 5,College,None or 1
2130,Good,23.84759839,Low,5 or more,High school,None or 1
2131,Good,42.87268149,High,Less than 5,College,None or 1
2132,Good,34.55666314,Medium,5 or more,College,More than 2
2133,Good,20.75062343,High,5 or more,High school,None or 1
2134,Good,36.54237694,Medium,5 or more,College,None or 1
2135,Good,48.29524013,High,Less than 5,High school,None or 1
2136,Good,29.26608759,Medium,5 or more,College,None or 1
2137,Good,34.50567827,High,Less than 5,High school,None or 1
2138,Good,38.95268369,Medium,Less than 5,College,None or 1
2139,Good,57.50785606,High,Less than 5,College,More than 2
2140,Good,30.26256329,Medium,5 or more,College,More than 2
2141,Good,39.80600144,Medium,5 or more,College,More than 2
2142,Good,30.24247122,Medium,5 or more,College,More than 2
2143,Good,43.02484578,High,Less than 5,College,More than 2
2144,Good,57.85883737,Medium,5 or more,College,More than 2
2145,Good,27.06712175,High,5 or more,College,More than 2
2146,Good,25.67148037,High,5 or more,College,More than 2
2147,Good,34.12948622,Medium,Less than 5,High school,None or 1
2148,Good,23.87988823,Medium,5 or more,High school,More than 2
2149,Good,42.20888614,High,Less than 5,High school,None or 1
2150,Good,30.94284781,High,Less than 5,College,None or 1
2151,Good,33.40906177,High,5 or more,College,More than 2
2152,Good,39.216541,Medium,5 or more,High school,More than 2
2153,Good,35.64605913,Medium,Less than 5,College,More than 2
2154,Good,29.482718,Medium,5 or more,High school,More than 2
2155,Good,24.67414665,Medium,5 or more,College,None or 1
2156,Good,42.13172968,High,Less than 5,High school,None or 1
2157,Good,44.02076347,High,5 or more,College,More than 2
2158,Good,39.68366739,Medium,Less than 5,College,None or 1
2159,Good,38.74757478,Medium,5 or more,High school,More than 2
2160,Good,40.09319096,High,5 or more,College,More than 2
2161,Good,25.25669522,Medium,5 or more,High school,More than 2
2162,Good,28.35903746,Medium,5 or more,College,None or 1
2163,Good,35.43633649,Medium,Less than 5,College,None or 1
2164,Good,47.30114182,High,Less than 5,College,None or 1
2165,Good,23.87771936,High,5 or more,College,None or 1
2166,Good,23.10340893,High,5 or more,High school,More than 2
2167,Good,35.34558215,Medium,Less than 5,College,None or 1
2168,Good,27.55659969,High,Less than 5,High school,None or 1
2169,Good,23.500562,Medium,5 or more,College,More than 2
2170,Good,42.50087596,High,Less than 5,High school,None or 1
2171,Good,21.66406437,High,Less than 5,High school,None or 1
2172,Good,22.28541766,High,Less than 5,College,None or 1
2173,Good,30.95728312,Medium,Less than 5,High school,None or 1
2174,Good,43.9504645,Medium,Less than 5,College,None or 1
2175,Good,37.32725802,High,5 or more,College,More than 2
2176,Good,26.87889672,High,5 or more,College,None or 1
2177,Good,37.52157213,Medium,5 or more,High school,More than 2
2178,Good,43.26768163,Medium,Less than 5,College,None or 1
2179,Good,50.65886407,High,Less than 5,High school,None or 1
2180,Good,33.36730223,Medium,Less than 5,College,None or 1
2181,Good,43.4013775,Medium,Less than 5,College,None or 1
2182,Good,28.64407441,Medium,5 or more,College,More than 2
2183,Good,25.46711883,High,Less than 5,High school,None or 1
2184,Good,38.68958955,Medium,Less than 5,College,More than 2
2185,Good,37.96467433,High,5 or more,High school,More than 2
2186,Good,30.37590568,Medium,Less than 5,College,None or 1
2187,Good,44.76685544,Medium,Less than 5,High school,None or 1
2188,Good,32.74719416,High,Less than 5,College,None or 1
2189,Good,37.087862,Medium,Less than 5,High school,None or 1
2190,Good,38.23656776,Low,Less than 5,High school,None or 1
2191,Good,46.37581437,Medium,5 or more,High school,More than 2
2192,Good,44.14573197,Medium,Less than 5,College,More than 2
2193,Good,39.10898183,Medium,5 or more,College,More than 2
2194,Good,31.1254242,Medium,Less than 5,High school,None or 1
2195,Good,36.2268117,High,5 or more,High school,More than 2
2196,Good,46.42152885,Medium,Less than 5,College,None or 1
2197,Good,41.02940173,Low,Less than 5,High school,None or 1
2198,Good,26.85004894,High,5 or more,High school,More than 2
2199,Good,34.89405897,Medium,Less than 5,College,None or 1
2200,Good,39.10260999,Medium,Less than 5,High school,None or 1
2201,Good,38.53010688,Low,5 or more,College,More than 2
2202,Good,32.28171738,Medium,Less than 5,High school,None or 1
2203,Good,33.76295782,High,5 or more,College,More than 2
2204,Good,33.94243136,High,Less than 5,High school,None or 1
2205,Good,39.79093189,High,Less than 5,High school,None or 1
2206,Good,39.3081223,Low,Less than 5,College,None or 1
2207,Good,26.06654802,Medium,5 or more,High school,More than 2
2208,Good,38.84284677,Medium,Less than 5,High school,None or 1
2209,Good,46.51209288,Medium,5 or more,College,More than 2
2210,Good,35.06875594,Medium,Less than 5,High school,None or 1
2211,Good,43.35373344,High,Less than 5,College,None or 1
2212,Good,34.9961646,High,5 or more,High school,More than 2
2213,Good,42.8335422,High,5 or more,High school,More than 2
2214,Good,48.05342435,High,Less than 5,High school,More than 2
2215,Good,26.55802805,Low,Less than 5,College,None or 1
2216,Good,26.11544727,Medium,Less than 5,High school,None or 1
2217,Good,39.49468745,Medium,Less than 5,College,None or 1
2218,Good,32.0158944,Medium,5 or more,High school,More than 2
2219,Good,41.74240117,Medium,5 or more,College,More than 2
2220,Good,49.3561656,Low,Less than 5,College,None or 1
2221,Good,21.69231234,High,5 or more,High school,More than 2
2222,Good,40.49059464,Medium,5 or more,High school,More than 2
2223,Good,22.31942093,High,5 or more,College,More than 2
2224,Good,50.69318395,Medium,5 or more,High school,More than 2
2225,Good,46.57957483,Medium,Less than 5,High school,None or 1
2226,Good,42.09606913,Medium,Less than 5,College,More than 2
2227,Good,32.75200781,Medium,Less than 5,High school,None or 1
2228,Good,57.36239147,Medium,5 or more,High school,More than 2
2229,Good,30.33384724,Medium,Less than 5,High school,None or 1
2230,Good,42.25161647,High,5 or more,High school,More than 2
2231,Good,31.73631814,Low,5 or more,High school,More than 2
2232,Good,28.95044545,High,5 or more,High school,More than 2
2233,Good,39.11368869,Medium,5 or more,High school,More than 2
2234,Good,44.20287073,Medium,5 or more,High school,More than 2
2235,Good,27.3671438,Medium,Less than 5,High school,More than 2
2236,Good,61.66721743,Medium,5 or more,High school,More than 2
2237,Good,34.1056406,Medium,Less than 5,High school,None or 1
2238,Good,22.63365583,High,Less than 5,High school,None or 1
2239,Good,46.89774018,Medium,5 or more,College,More than 2
2240,Good,41.44272707,High,Less than 5,College,More than 2
2241,Good,26.55322984,Medium,Less than 5,High school,None or 1
2242,Good,40.93818885,Medium,Less than 5,High school,More than 2
2243,Good,26.09117508,High,Less than 5,College,None or 1
2244,Good,46.42198172,High,5 or more,High school,More than 2
2245,Good,40.43911219,High,5 or more,High school,More than 2
2246,Good,44.66973066,Medium,Less than 5,College,None or 1
2247,Good,47.08418924,Low,Less than 5,College,None or 1
2248,Good,54.19660249,Medium,5 or more,College,More than 2
2249,Good,32.59937875,Medium,Less than 5,High school,None or 1
2250,Good,44.44791738,High,Less than 5,College,None or 1
2251,Good,32.7470483,High,Less than 5,High school,None or 1
2252,Good,29.6155273,High,Less than 5,College,None or 1
2253,Good,46.55236944,High,5 or more,High school,More than 2
2254,Good,31.84182973,High,Less than 5,High school,None or 1
2255,Good,32.20466151,Medium,Less than 5,High school,None or 1
2256,Good,41.44277998,Medium,5 or more,High school,None or 1
2257,Good,28.88870937,Medium,Less than 5,High school,None or 1
2258,Good,32.26902041,High,Less than 5,High school,None or 1
2259,Good,50.90184422,High,5 or more,College,More than 2
2260,Good,41.65566872,High,Less than 5,High school,More than 2
2261,Good,21.44878153,Medium,5 or more,College,More than 2
2262,Good,30.471919,High,5 or more,College,More than 2
2263,Good,44.84959409,Medium,Less than 5,College,None or 1
2264,Good,31.3083045,Medium,5 or more,College,More than 2
2265,Good,45.99659392,High,5 or more,High school,More than 2
2266,Good,36.007648,Medium,5 or more,High school,More than 2
2267,Good,38.81135551,Medium,Less than 5,College,None or 1
2268,Good,38.02358713,High,Less than 5,High school,None or 1
2269,Good,39.88552892,Medium,Less than 5,High school,None or 1
2270,Good,32.09961493,Medium,Less than 5,College,None or 1
2271,Good,36.75340445,High,5 or more,High school,More than 2
2272,Good,39.48415655,Medium,Less than 5,College,None or 1
2273,Good,25.77208982,Low,Less than 5,High school,None or 1
2274,Good,47.82018997,High,Less than 5,College,None or 1
2275,Good,33.87120121,High,5 or more,High school,More than 2
2276,Good,25.91517304,Medium,5 or more,High school,More than 2
2277,Good,29.71899165,High,Less than 5,College,None or 1
2278,Good,56.2733613,Medium,5 or more,College,More than 2
2279,Good,49.08362385,High,Less than 5,High school,More than 2
2280,Good,26.52300727,High,5 or more,High school,More than 2
2281,Good,24.07751208,High,5 or more,High school,More than 2
2282,Good,26.98645001,Medium,Less than 5,College,More than 2
2283,Good,47.13682095,High,5 or more,College,More than 2
2284,Good,27.59029487,Medium,Less than 5,College,None or 1
2285,Good,37.89708098,High,5 or more,College,None or 1
2286,Good,40.77509283,High,Less than 5,College,None or 1
2287,Good,32.43032936,High,5 or more,College,More than 2
2288,Good,39.05964948,High,5 or more,High school,More than 2
2289,Good,35.70520926,Medium,5 or more,College,More than 2
2290,Good,28.49525623,Medium,Less than 5,College,More than 2
2291,Good,27.96771225,Medium,5 or more,High school,More than 2
2292,Good,40.18661244,Medium,5 or more,High school,More than 2
2293,Good,41.03612778,High,5 or more,College,More than 2
2294,Good,33.88566992,Medium,5 or more,High school,More than 2
2295,Good,49.09854687,Medium,Less than 5,High school,More than 2
2296,Good,46.45920921,High,5 or more,High school,More than 2
2297,Good,32.81801886,High,Less than 5,College,None or 1
2298,Good,43.35497445,High,5 or more,College,More than 2
2299,Good,33.73735072,Medium,5 or more,High school,More than 2
2300,Good,35.30497842,Medium,Less than 5,High school,None or 1
2301,Good,25.9645163,High,Less than 5,High school,None or 1
2302,Good,27.8688462,High,5 or more,College,More than 2
2303,Good,27.34250893,High,Less than 5,High school,None or 1
2304,Good,59.08793374,Low,5 or more,High school,More than 2
2305,Good,31.08171118,High,5 or more,High school,More than 2
2306,Good,33.46926754,Medium,5 or more,High school,More than 2
2307,Good,41.51607791,Medium,5 or more,High school,More than 2
2308,Good,40.86229815,High,5 or more,High school,None or 1
2309,Good,39.70251436,High,5 or more,High school,More than 2
2310,Good,23.34985568,High,Less than 5,High school,None or 1
2311,Good,33.17459476,High,Less than 5,High school,None or 1
2312,Good,50.61060174,Medium,5 or more,High school,More than 2
2313,Good,45.57547351,High,Less than 5,High school,None or 1
2314,Good,37.72597621,High,5 or more,High school,More than 2
2315,Good,38.58353261,High,Less than 5,High school,None or 1
2316,Good,44.62299361,Medium,5 or more,High school,More than 2
2317,Good,40.3693312,High,5 or more,College,More than 2
2318,Good,41.68770185,High,5 or more,College,More than 2
2319,Good,50.98229837,Low,Less than 5,High school,More than 2
2320,Good,35.07710094,Medium,Less than 5,College,More than 2
2321,Good,45.20987535,Low,Less than 5,High school,None or 1
2322,Good,36.10750765,Low,Less than 5,College,None or 1
2323,Good,46.04526119,Medium,5 or more,High school,More than 2
2324,Good,25.13671482,Medium,5 or more,College,More than 2
2325,Good,35.32754077,Medium,Less than 5,College,None or 1
2326,Good,31.75469473,Medium,5 or more,High school,More than 2
2327,Good,21.33800139,Medium,5 or more,High school,None or 1
2328,Good,41.31827282,High,Less than 5,High school,None or 1
2329,Good,44.73813523,High,Less than 5,College,None or 1
2330,Good,25.0503707,High,5 or more,High school,More than 2
2331,Good,43.2733453,High,Less than 5,High school,None or 1
2332,Good,35.69072737,High,Less than 5,High school,None or 1
2333,Good,42.59774055,Medium,Less than 5,College,None or 1
2334,Good,30.41849767,High,5 or more,High school,None or 1
2335,Good,57.91889952,High,5 or more,High school,More than 2
2336,Good,40.70665419,Medium,5 or more,High school,More than 2
2337,Good,28.50453081,High,5 or more,College,More than 2
2338,Good,43.1169477,High,5 or more,College,More than 2
2339,Good,42.7310115,Medium,Less than 5,High school,More than 2
2340,Good,45.50546821,Medium,5 or more,College,More than 2
2341,Good,52.96895849,Medium,Less than 5,High school,None or 1
2342,Good,29.36363587,Low,Less than 5,College,More than 2
2343,Good,53.34624543,High,5 or more,College,More than 2
2344,Good,47.56296119,Medium,Less than 5,High school,None or 1
2345,Good,33.62036594,High,5 or more,High school,More than 2
2346,Good,26.49432677,Medium,Less than 5,College,None or 1
2347,Good,47.0958496,Medium,5 or more,High school,More than 2
2348,Good,35.06668542,Medium,5 or more,High school,None or 1
2349,Good,40.26437988,Low,5 or more,High school,More than 2
2350,Good,41.22494242,High,5 or more,High school,More than 2
2351,Good,35.40331555,Medium,5 or more,College,More than 2
2352,Good,34.36464939,High,5 or more,High school,More than 2
2353,Good,36.03890577,Medium,Less than 5,College,None or 1
2354,Good,28.02510027,High,5 or more,High school,More than 2
2355,Good,36.21350288,High,5 or more,High school,More than 2
2356,Good,38.4711586,High,5 or more,College,More than 2
2357,Good,24.02301216,High,Less than 5,High school,More than 2
2358,Good,43.62588327,Medium,5 or more,High school,More than 2
2359,Good,29.80622948,Medium,5 or more,High school,More than 2
2360,Good,38.3520612,Medium,Less than 5,College,More than 2
2361,Good,39.6889836,Medium,5 or more,College,More than 2
2362,Good,39.34147969,High,Less than 5,High school,More than 2
2363,Good,39.17279897,Medium,Less than 5,High school,None or 1
2364,Good,40.46298478,High,Less than 5,College,None or 1
2365,Good,32.70912702,High,Less than 5,High school,None or 1
2366,Good,39.83149925,Low,Less than 5,High school,None or 1
2367,Good,32.77364842,High,5 or more,College,More than 2
2368,Good,31.86137419,High,5 or more,High school,More than 2
2369,Good,33.30045153,High,5 or more,High school,More than 2
2370,Good,25.62837252,High,Less than 5,High school,More than 2
2371,Good,34.97679989,High,5 or more,College,More than 2
2372,Good,29.68093611,High,5 or more,High school,More than 2
2373,Good,38.97995624,High,Less than 5,College,None or 1
2374,Good,53.81753628,Medium,5 or more,College,More than 2
2375,Good,34.3240775,High,Less than 5,College,None or 1
2376,Good,37.56707763,High,5 or more,College,More than 2
2377,Good,34.39676432,Medium,5 or more,College,More than 2
2378,Good,23.86292134,Low,5 or more,College,More than 2
2379,Good,51.25434031,High,5 or more,College,More than 2
2380,Good,30.48555416,Medium,Less than 5,High school,None or 1
2381,Good,43.7750688,High,5 or more,High school,More than 2
2382,Good,37.98142921,Medium,Less than 5,College,None or 1
2383,Good,42.0625536,High,5 or more,College,None or 1
2384,Good,25.43758333,Medium,Less than 5,College,None or 1
2385,Good,30.40569854,Medium,5 or more,College,More than 2
2386,Good,39.50078073,High,Less than 5,College,None or 1
2387,Good,39.3416905,High,Less than 5,High school,None or 1
2388,Good,43.33403698,High,Less than 5,College,More than 2
2389,Good,38.15741621,High,Less than 5,College,None or 1
2390,Good,37.86520567,Medium,5 or more,College,None or 1
2391,Good,31.18701809,High,Less than 5,College,None or 1
2392,Good,30.98028647,High,5 or more,College,More than 2
2393,Good,31.24615375,High,5 or more,College,None or 1
2394,Good,29.30914742,Medium,Less than 5,College,None or 1
2395,Good,28.46144614,High,5 or more,High school,More than 2
2396,Good,27.61257158,High,Less than 5,College,None or 1
2397,Good,39.45426733,High,Less than 5,High school,None or 1
2398,Good,32.82711053,Medium,Less than 5,College,None or 1
2399,Good,41.18276563,Medium,5 or more,High school,More than 2
2400,Good,20.21144426,Medium,Less than 5,High school,None or 1
2401,Good,48.63031109,Medium,5 or more,High school,More than 2
2402,Good,30.01277572,Medium,5 or more,College,More than 2
2403,Good,46.94747937,High,5 or more,High school,More than 2
2404,Good,31.21174672,High,5 or more,High school,More than 2
2405,Good,26.86187865,Medium,Less than 5,High school,None or 1
2406,Good,33.92533377,Low,Less than 5,College,None or 1
2407,Good,35.38921402,Medium,Less than 5,High school,None or 1
2408,Good,41.72364639,High,5 or more,High school,More than 2
2409,Good,53.86982139,High,Less than 5,College,None or 1
2410,Good,24.17521279,High,5 or more,High school,More than 2
2411,Good,43.36384675,High,Less than 5,High school,More than 2
2412,Good,35.42467546,High,Less than 5,High school,More than 2
2413,Good,32.52943247,High,5 or more,College,More than 2
2414,Good,37.79440051,Medium,5 or more,High school,More than 2
2415,Good,25.81794247,High,Less than 5,High school,None or 1
2416,Good,37.85758864,Medium,Less than 5,High school,None or 1
2417,Good,20.54102208,High,5 or more,High school,More than 2
2418,Good,38.31949316,High,5 or more,College,More than 2
2419,Good,63.34972447,Medium,Less than 5,College,None or 1
2420,Good,35.2782786,High,Less than 5,College,None or 1
2421,Good,46.34058161,High,Less than 5,High school,None or 1
2422,Good,31.91109006,Medium,5 or more,High school,More than 2
2423,Good,31.86483536,High,5 or more,High school,More than 2
2424,Good,47.47709198,High,Less than 5,High school,More than 2
2425,Good,35.10856075,High,5 or more,College,More than 2
2426,Good,38.58497401,Medium,Less than 5,College,More than 2
2427,Good,40.22573503,Low,Less than 5,High school,None or 1
2428,Good,40.43248496,Low,5 or more,College,More than 2
2429,Good,38.28840836,Medium,Less than 5,College,More than 2
2430,Good,35.78176778,Medium,5 or more,College,More than 2
2431,Good,46.55863242,Medium,Less than 5,High school,None or 1
2432,Good,34.40619541,Medium,Less than 5,High school,None or 1
2433,Good,21.00741537,High,5 or more,High school,More than 2
2434,Good,52.43927689,High,5 or more,College,More than 2
2435,Good,51.00144824,High,5 or more,College,None or 1
2436,Good,21.34589235,High,Less than 5,High school,None or 1
2437,Good,35.9228282,Medium,5 or more,College,None or 1
2438,Good,29.54341208,Medium,5 or more,College,More than 2
2439,Good,44.0575874,Low,Less than 5,College,None or 1
2440,Good,39.32747118,Medium,5 or more,College,More than 2
2441,Good,22.25623087,Medium,5 or more,College,More than 2
2442,Good,28.17912885,Medium,5 or more,High school,None or 1
2443,Good,58.69101868,Low,5 or more,High school,More than 2
2444,Good,34.17656639,Medium,Less than 5,College,None or 1
2445,Good,20.89364864,High,5 or more,High school,More than 2
2446,Good,39.51493114,Medium,Less than 5,College,None or 1
2447,Good,22.65651536,Medium,Less than 5,College,None or 1
2448,Good,38.13700188,Medium,Less than 5,College,None or 1
2449,Good,41.20567646,Medium,5 or more,College,More than 2
2450,Good,30.63887765,Medium,5 or more,College,More than 2
2451,Good,33.46499551,Medium,5 or more,High school,More than 2
2452,Good,58.16926116,Low,5 or more,College,More than 2
2453,Good,32.06473533,Medium,Less than 5,High school,None or 1
2454,Good,31.47680034,High,Less than 5,College,None or 1
2455,Good,38.190079,High,Less than 5,College,None or 1
2456,Good,37.13244559,High,Less than 5,High school,None or 1
2457,Good,33.90689603,High,Less than 5,College,More than 2
2458,Good,39.25429607,High,Less than 5,High school,None or 1
2459,Good,25.46096197,High,Less than 5,High school,None or 1
2460,Good,27.84784672,Medium,Less than 5,High school,None or 1
2461,Good,29.53268565,Medium,Less than 5,College,None or 1
2462,Good,23.6421213,Medium,Less than 5,High school,None or 1
2463,Good,45.5235792,Medium,5 or more,College,More than 2
2464,Good,28.42536785,High,Less than 5,College,More than 2
